,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
14744,11,1,,,0,
14745,3,1,1.0,SP,1,605.6
14746,6,3,2.0,,1,395.5
14747,12,3,,,1,386.5
14748,4,3,1.0,,1,556.2
14749,11,2,1.0,,0,
14750,7,4,1.0,,1,424.2
14751,4,1,1.0,AM,1,374.3
14752,14,3,1.0,,1,589.6
14753,5,2,1.0,,0,
14754,1,1,,,1,679.4
14755,8,3,1.0,,0,
14756,3,1,1.0,SP,1,705.2
14757,6,3,,,1,590.2
14758,2,1,1.0,SP,1,682.6
14759,11,3,1.0,,0,
14760,12,3,1.0,,1,556.5
14761,3,1,1.0,,1,417.2
14762,10,3,1.0,,0,
14763,5,3,1.0,,1,548.4
14764,2,3,1.0,ES,1,427.2
14765,3,3,1.0,ES,1,616.3
14766,10,2,1.0,,1,382.9
14767,14,2,1.0,,1,539.4
14768,5,3,,,1,516.5
14769,5,1,1.0,,0,
14770,4,3,,,1,682.0
14771,3,1,,,1,637.7
14772,2,3,1.0,MT,1,433.8
14773,6,2,1.0,,1,419.8
14774,14,1,,,1,407.0
14775,16,3,1.0,,0,
14776,7,3,1.0,,0,
14777,2,1,1.0,,1,454.9
14778,13,3,1.0,,1,367.4
14779,3,2,1.0,,1,524.1
14780,2,3,,,0,
14781,2,1,1.0,SC,1,649.6
14782,4,3,1.0,,1,409.1
14783,11,5,1.0,,1,370.0
14784,11,3,,,0,
14785,11,3,1.0,,0,
14786,12,3,,,1,706.0
14787,2,1,1.0,,1,442.0
14788,5,2,,,0,
14789,3,3,1.0,,1,557.2
14790,4,3,1.0,,0,
14791,8,3,,,1,562.0
14792,3,1,1.0,PI,1,549.7
14793,3,1,1.0,MS,1,499.3
14794,2,3,1.0,SP,1,794.1
14795,12,1,1.0,,1,425.2
14796,3,3,1.0,,1,520.2
14797,10,2,,,1,469.7
14798,2,1,1.0,,1,472.3
14799,3,3,1.0,PE,2,
14800,10,3,,,0,
14801,3,2,1.0,,1,566.5
14802,4,3,1.0,,1,419.5
14803,4,1,1.0,MA,1,615.0
14804,7,2,1.0,,1,581.2
14805,10,3,1.0,,0,
14806,3,3,,,1,548.1
14807,7,1,1.0,,1,438.1
14808,11,3,,,0,
14809,4,1,,,1,574.6
14810,8,3,1.0,,1,400.1
14811,4,1,1.0,,1,536.0
14812,6,1,,,0,
14813,3,1,1.0,,0,
14814,13,3,1.0,,1,445.7
14815,3,1,1.0,,1,557.7
14816,13,1,1.0,,1,384.0
14817,10,3,,,0,
14818,11,1,1.0,,1,433.8
14819,11,2,1.0,,0,
14820,12,1,1.0,,1,384.6
14821,12,3,1.0,,0,
14822,7,1,1.0,,1,392.2
14823,8,3,1.0,,1,584.8
14824,8,3,,,1,611.8
14825,7,3,1.0,,1,645.8
14826,2,3,1.0,,1,484.0
14827,14,1,,,0,
14828,3,2,,,1,566.3
14829,7,3,1.0,,1,666.7
14830,2,3,1.0,SP,1,488.7
14831,2,3,1.0,,1,451.8
14832,11,0,1.0,,1,498.5
14833,9,1,1.0,,1,754.6
14834,2,5,,,0,
14835,7,3,1.0,,1,436.4
14836,4,4,,,0,
14837,3,1,1.0,SC,1,668.9
14838,2,1,1.0,,1,498.5
14839,13,3,,,0,
14840,3,2,1.0,RS,0,
14841,7,1,,,0,
14842,2,3,,,1,550.1
14843,8,3,1.0,,1,540.2
14844,5,3,1.0,,0,
14845,12,3,,,0,
14846,14,1,1.0,,0,
14847,2,1,1.0,,1,759.8
14848,12,1,1.0,,0,
14849,11,1,1.0,,0,
14850,11,1,1.0,,1,498.4
14851,3,2,,,1,409.6
14852,7,1,1.0,,1,583.0
14853,13,3,1.0,,1,378.4
14854,6,1,1.0,,1,590.2
14855,10,3,1.0,,0,
14856,5,3,1.0,,1,531.4
14857,4,3,,,1,405.9
14858,6,1,1.0,,0,
14859,6,1,,,1,443.3
14860,12,2,,,0,
14861,11,3,1.0,,0,
14862,12,4,1.0,,0,
14863,4,3,1.0,,1,619.7
14864,13,3,1.0,,1,470.4
14865,9,3,,,1,701.6
14866,4,1,1.0,,0,
14867,12,1,,,0,
14868,3,3,1.0,,1,537.2
14869,10,3,1.0,,0,
14870,3,1,1.0,,1,595.0
14871,4,3,,,1,474.6
14872,3,4,1.0,MG,1,526.2
14873,3,1,1.0,RJ,1,647.7
14874,2,3,,,1,514.1
14875,6,3,1.0,,0,
14876,13,1,,,1,875.8
14877,1,1,,,1,438.4
14878,11,1,1.0,,1,463.7
14879,10,3,1.0,,0,
14880,2,1,1.0,,1,534.6
14881,10,3,,,0,
14882,5,1,1.0,,1,621.4
14883,11,1,1.0,,0,
14884,2,1,1.0,,1,496.8
14885,9,4,2.0,,1,397.8
14886,11,4,,,1,471.8
14887,13,3,1.0,,1,374.5
14888,6,3,1.0,,1,403.5
14889,3,3,1.0,PR,1,647.9
14890,2,3,1.0,CE,1,460.7
14891,2,3,1.0,CE,1,405.2
14892,13,3,,,1,715.4
14893,2,1,1.0,SP,1,623.6
14894,3,1,1.0,,1,586.7
14895,12,3,1.0,,0,
14896,1,3,,,0,
14897,3,3,1.0,,1,371.2
14898,3,1,,,1,608.6
14899,4,3,1.0,,1,560.3
14900,2,3,1.0,CE,1,525.7
14901,6,1,1.0,,0,
14902,4,3,1.0,AM,0,
14903,13,3,,,0,
14904,2,3,1.0,TO,1,426.9
14905,3,2,,,1,367.6
14906,2,1,1.0,SP,1,577.9
14907,4,1,1.0,RJ,0,
14908,14,1,1.0,,1,424.0
14909,8,3,,,0,
14910,13,3,1.0,,1,454.5
14911,2,3,1.0,MA,1,562.8
14912,14,3,1.0,,0,
14913,7,1,1.0,,1,405.0
14914,10,2,,,0,
14915,4,1,,,1,849.7
14916,10,3,1.0,,1,608.7
14917,2,3,1.0,SP,1,432.2
14918,11,3,,,1,386.4
14919,12,1,1.0,,1,624.6
14920,7,1,1.0,,0,
14921,2,3,1.0,PI,1,712.2
14922,1,3,,,1,640.6
14923,8,1,1.0,,0,
14924,2,1,1.0,SP,1,380.2
14925,5,3,1.0,,1,450.5
14926,4,2,1.0,,1,495.5
14927,5,3,1.0,,0,
14928,12,1,,,0,
14929,9,1,,,0,
14930,3,1,1.0,GO,1,404.2
14931,14,3,1.0,,0,
14932,9,2,1.0,,0,
14933,13,3,1.0,,1,505.2
14934,2,3,1.0,BA,1,494.4
14935,1,3,,,1,474.5
14936,4,3,1.0,,1,456.6
14937,7,3,1.0,,1,565.0
14938,2,3,1.0,PA,1,661.0
14939,11,2,1.0,,1,480.2
14940,4,1,1.0,RN,1,445.3
14941,11,1,,,1,401.3
14942,3,1,1.0,,1,477.4
14943,2,1,1.0,RN,1,491.5
14944,6,3,1.0,,0,
14945,2,3,1.0,,1,407.5
14946,3,5,1.0,,0,
14947,3,1,,,1,684.1
14948,3,2,1.0,,1,510.4
14949,4,1,1.0,,1,400.8
14950,4,3,1.0,,1,460.2
14951,4,1,1.0,CE,1,534.8
14952,2,1,1.0,,1,527.5
14953,4,1,1.0,,1,447.4
14954,12,1,1.0,,0,
14955,11,3,1.0,,0,
14956,2,1,1.0,MS,1,394.0
14957,12,2,1.0,,0,
14958,2,3,1.0,TO,1,633.6
14959,7,1,,,1,672.1
14960,13,0,,,0,
14961,3,2,1.0,,0,
14962,12,3,1.0,,1,393.7
14963,3,2,1.0,,1,558.2
14964,2,2,1.0,SP,1,416.3
14965,8,3,1.0,,0,
14966,7,1,1.0,,1,666.3
14967,13,1,,,0,
14968,9,1,1.0,,0,
14969,6,1,1.0,,0,
14970,11,3,1.0,,0,
14971,7,1,,,1,634.8
14972,14,3,,,1,382.3
14973,16,3,1.0,,0,
14974,11,2,1.0,,0,
14975,5,3,1.0,,0,
14976,4,3,,,1,807.1
14977,2,3,1.0,,1,762.9
14978,11,1,1.0,,0,
14979,11,2,1.0,,0,
14980,4,2,1.0,,1,430.0
14981,3,1,1.0,,1,626.9
14982,1,1,1.0,,1,689.8
14983,11,3,,,1,449.7
14984,2,1,1.0,,0,
14985,11,2,,,1,444.7
14986,13,3,1.0,,0,
14987,5,1,1.0,,1,426.4
14988,12,2,1.0,,1,538.9
14989,13,3,1.0,,1,404.9
14990,13,3,1.0,,0,
14991,7,1,1.0,,1,485.8
14992,5,1,,,1,759.2
14993,11,2,1.0,,0,
14994,1,3,,,1,533.1
14995,2,1,1.0,SC,1,565.9
14996,5,1,,,1,669.9
14997,11,3,,,1,447.8
14998,3,2,1.0,BA,1,397.8
14999,12,3,1.0,,0,
15000,11,3,1.0,,1,464.9
15001,2,3,1.0,CE,1,496.3
15002,9,3,1.0,,1,676.5
15003,11,3,,,0,
15004,7,3,1.0,,1,493.7
15005,2,1,1.0,SP,1,662.9
15006,2,3,1.0,,1,697.5
15007,9,1,1.0,,1,584.5
15008,1,3,,,1,658.3
15009,2,1,1.0,MG,1,534.3
15010,13,3,,,1,753.4
15011,13,2,1.0,,1,426.4
15012,7,0,1.0,,1,540.7
15013,2,3,1.0,MG,1,373.3
15014,8,3,1.0,,1,542.0
15015,11,3,,AP,1,487.0
15016,12,1,,,1,394.6
15017,11,3,,,1,565.3
15018,3,1,2.0,BA,1,616.6
15019,6,3,1.0,,1,509.9
15020,12,3,,,0,
15021,6,3,1.0,,1,749.3
15022,8,3,1.0,,1,707.7
15023,4,3,1.0,,1,391.0
15024,3,3,1.0,,1,568.6
15025,3,3,1.0,,1,402.3
15026,15,1,,,1,390.6
15027,13,3,,,1,414.6
15028,13,1,1.0,,1,408.2
15029,10,3,1.0,CE,1,365.3
15030,12,3,1.0,,0,
15031,4,3,1.0,,1,412.6
15032,11,3,,,0,
15033,8,1,1.0,,1,584.0
15034,11,2,,,1,438.0
15035,14,3,1.0,,0,
15036,8,2,1.0,,0,
15037,11,2,1.0,,1,373.6
15038,3,3,1.0,MT,0,
15039,8,3,,,0,
15040,11,3,1.0,,0,
15041,4,3,1.0,,1,385.3
15042,9,3,1.0,,0,
15043,2,2,1.0,PE,1,562.1
15044,5,2,1.0,,1,498.5
15045,12,3,1.0,,1,731.1
15046,3,3,1.0,,1,579.2
15047,9,3,,,1,745.7
15048,5,1,1.0,,1,476.8
15049,15,3,,,1,616.7
15050,3,1,1.0,SP,1,720.2
15051,13,3,,,1,429.1
15052,8,3,1.0,,1,481.9
15053,16,2,,,1,479.3
15054,8,1,,,1,774.7
15055,4,1,1.0,,1,442.3
15056,4,3,1.0,,1,478.2
15057,3,1,,,0,
15058,4,3,1.0,RN,1,641.0
15059,8,1,1.0,,1,469.0
15060,1,1,,,1,652.0
15061,11,3,1.0,,1,414.8
15062,13,2,,,1,532.2
15063,12,2,1.0,,0,
15064,6,3,,,1,652.3
15065,8,3,1.0,,1,518.1
15066,4,2,1.0,,1,591.4
15067,9,4,1.0,,1,608.5
15068,2,3,1.0,CE,1,582.9
15069,2,3,1.0,CE,1,758.8
15070,12,1,1.0,,1,468.2
15071,14,1,,,0,
15072,13,3,1.0,,0,
15073,11,1,1.0,,1,466.4
15074,11,4,1.0,,0,
15075,3,3,1.0,PB,1,411.1
15076,3,1,1.0,MS,1,563.1
15077,11,2,1.0,,0,
15078,7,3,1.0,,0,
15079,4,2,,,1,709.3
15080,6,1,1.0,,1,449.2
15081,5,2,1.0,,1,371.2
15082,9,1,1.0,,1,429.3
15083,3,3,,,1,370.7
15084,12,1,,,0,
15085,7,3,1.0,,1,431.6
15086,11,3,1.0,,1,488.9
15087,5,3,,,1,445.5
15088,7,1,1.0,,1,504.8
15089,4,2,1.0,,0,
15090,2,2,1.0,MA,1,824.2
15091,10,3,1.0,PI,1,453.1
15092,4,3,1.0,TO,0,
15093,9,3,1.0,,0,
15094,11,3,1.0,,1,392.2
15095,3,3,1.0,,1,580.0
15096,11,1,,,0,
15097,1,1,,,1,495.9
15098,12,1,,,0,
15099,5,3,1.0,,1,369.4
15100,2,1,1.0,SP,1,575.7
15101,4,1,1.0,,0,
15102,9,2,,,0,
15103,4,3,1.0,,1,385.3
15104,8,4,1.0,,1,460.9
15105,3,3,,,1,468.0
15106,3,1,1.0,GO,1,390.3
15107,5,3,1.0,,1,376.5
15108,3,3,1.0,MG,1,677.9
15109,4,2,1.0,RJ,1,408.2
15110,7,3,1.0,,1,399.1
15111,3,1,,,1,621.9
15112,2,3,1.0,MS,1,476.7
15113,2,1,1.0,RS,0,
15114,11,1,1.0,,1,611.1
15115,9,3,1.0,,0,
15116,8,2,1.0,,1,731.7
15117,8,1,1.0,,0,
15118,8,3,1.0,,0,
15119,5,3,,,1,553.9
15120,11,3,,,1,432.2
15121,5,2,1.0,,1,412.0
15122,11,1,,,0,
15123,4,3,1.0,,1,508.2
15124,2,0,1.0,,1,481.8
15125,3,3,,MA,1,418.6
15126,9,4,1.0,,1,396.2
15127,4,1,1.0,,1,547.9
15128,11,1,1.0,,0,
15129,2,0,1.0,SP,1,520.8
15130,3,3,1.0,CE,1,401.7
15131,3,3,1.0,,1,483.6
15132,12,3,,,1,420.2
15133,12,3,1.0,,0,
15134,5,3,1.0,,0,
15135,14,3,1.0,,1,481.2
15136,3,1,2.0,,1,477.9
15137,4,1,1.0,,1,458.2
15138,1,3,,,1,446.6
15139,14,2,1.0,,1,383.2
15140,12,3,1.0,,0,
15141,3,1,1.0,,1,442.7
15142,4,1,1.0,,0,
15143,11,2,1.0,,1,359.8
15144,5,3,,,0,
15145,5,3,1.0,,0,
15146,8,3,1.0,,0,
15147,3,3,1.0,,1,496.5
15148,3,3,1.0,,1,428.7
15149,2,1,1.0,SP,1,364.1
15150,4,3,1.0,,1,565.6
15151,11,1,,,1,634.5
15152,7,1,1.0,,0,
15153,3,2,1.0,PR,1,628.8
15154,13,3,1.0,,1,389.9
15155,10,3,1.0,,1,631.2
15156,3,3,1.0,,0,
15157,2,3,1.0,CE,1,450.2
15158,9,0,,,1,520.6
15159,13,3,1.0,,1,407.4
15160,3,2,1.0,,1,485.7
15161,4,3,1.0,RJ,1,585.7
15162,6,3,1.0,,1,457.2
15163,5,3,1.0,,1,447.3
15164,4,1,,,1,579.6
15165,3,1,1.0,PI,0,
15166,4,1,1.0,SP,1,507.5
15167,5,3,1.0,,1,557.0
15168,2,0,1.0,RJ,1,466.1
15169,2,3,1.0,SP,1,466.9
15170,3,1,1.0,PA,1,562.5
15171,10,3,1.0,BA,0,
15172,6,1,1.0,,1,610.1
15173,13,3,1.0,,0,
15174,3,3,1.0,,0,
15175,12,2,1.0,,0,
15176,3,1,1.0,,1,705.2
15177,3,2,1.0,BA,1,423.2
15178,8,3,1.0,,0,
15179,14,1,,SP,1,633.8
15180,3,3,1.0,,0,
15181,11,3,,MG,0,
15182,8,3,1.0,,0,
15183,14,3,1.0,,1,443.8
15184,14,1,,,0,
15185,2,3,1.0,PE,1,481.7
15186,5,3,1.0,,1,451.3
15187,12,3,,,0,
15188,13,3,,,1,388.2
15189,3,3,1.0,,1,735.7
15190,2,3,1.0,CE,1,611.6
15191,13,1,1.0,,1,384.3
15192,8,3,1.0,,0,
15193,12,4,,,0,
15194,2,3,1.0,SP,1,637.0
15195,13,1,1.0,,0,
15196,5,3,1.0,,1,410.2
15197,8,3,1.0,,1,535.8
15198,9,1,,,0,
15199,2,2,1.0,,1,477.9
15200,2,3,1.0,SE,1,512.5
15201,4,1,1.0,,1,647.3
15202,4,3,1.0,,1,486.3
15203,11,1,1.0,,0,
15204,11,3,,,0,
15205,8,1,,,1,439.3
15206,1,3,,,1,500.6
15207,11,3,,,0,
15208,4,3,,,1,416.2
15209,3,1,,,1,396.9
15210,7,3,1.0,,1,543.7
15211,8,1,1.0,,0,
15212,12,3,1.0,,1,472.3
15213,3,3,,,1,412.0
15214,12,1,1.0,,1,359.8
15215,11,3,,,0,
15216,5,2,1.0,BA,1,392.4
15217,7,1,,,1,459.5
15218,7,1,1.0,,1,376.0
15219,4,2,,,0,
15220,3,3,1.0,PI,1,516.0
15221,12,1,1.0,,0,
15222,2,3,1.0,PB,0,
15223,12,1,,,0,
15224,2,2,1.0,SP,1,422.7
15225,8,3,1.0,,1,514.0
15226,3,1,1.0,,1,584.6
15227,13,2,2.0,,1,452.8
15228,5,3,,,1,809.3
15229,9,1,,,1,389.6
15230,5,1,1.0,,0,
15231,15,3,,,1,656.3
15232,7,3,1.0,,0,
15233,2,3,,,1,529.0
15234,8,3,1.0,,0,
15235,3,3,1.0,MG,1,729.5
15236,8,3,1.0,,1,473.7
15237,2,3,1.0,PA,1,498.7
15238,6,1,,,1,472.7
15239,4,3,1.0,,1,457.7
15240,13,3,1.0,,1,405.6
15241,2,3,1.0,PA,1,411.6
15242,14,2,1.0,,1,468.6
15243,3,3,1.0,CE,1,479.1
15244,8,1,1.0,,1,467.0
15245,3,1,1.0,,1,581.9
15246,10,1,1.0,,0,
15247,4,1,1.0,,0,
15248,4,3,1.0,,1,731.9
15249,2,3,1.0,CE,1,433.6
15250,3,3,1.0,SP,1,491.1
15251,4,1,1.0,RS,0,
15252,13,3,1.0,,0,
15253,4,1,,,1,423.7
15254,4,1,1.0,,1,625.0
15255,4,4,1.0,,1,531.0
15256,4,1,,,1,393.4
15257,11,3,1.0,,0,
15258,12,2,1.0,,0,
15259,11,2,,,1,421.9
15260,11,3,1.0,,0,
15261,11,1,,,1,633.7
15262,4,2,1.0,,0,
15263,12,3,,,1,641.6
15264,3,3,,,1,415.4
15265,11,2,,,1,458.8
15266,13,3,,,1,414.1
15267,6,2,1.0,,0,
15268,4,1,1.0,SP,1,464.0
15269,5,3,,,1,453.0
15270,6,4,1.0,,1,368.8
15271,9,1,1.0,,0,
15272,4,3,1.0,,1,470.8
15273,4,3,1.0,,1,397.8
15274,5,1,1.0,,0,
15275,4,2,,,0,
15276,1,1,,,1,614.2
15277,2,1,1.0,DF,1,640.0
15278,12,0,1.0,,1,446.8
15279,9,1,,PE,0,
15280,3,3,1.0,SC,1,397.1
15281,4,1,1.0,,1,642.5
15282,2,3,,,0,
15283,3,3,1.0,SP,1,412.1
15284,2,1,1.0,,1,395.9
15285,4,3,1.0,,1,418.5
15286,7,3,,,0,
15287,7,3,,,1,460.5
15288,2,3,1.0,SP,1,592.4
15289,3,2,,CE,1,560.5
15290,2,3,1.0,PR,1,626.3
15291,4,1,,,1,566.6
15292,13,3,1.0,,0,
15293,8,3,1.0,,0,
15294,9,3,1.0,,0,
15295,3,3,,,1,741.1
15296,2,3,1.0,,1,775.0
15297,11,3,1.0,,1,440.3
15298,14,3,,,1,537.0
15299,7,3,1.0,,1,521.8
15300,5,3,1.0,,1,434.8
15301,2,1,1.0,RJ,1,471.6
15302,9,4,,,0,
15303,9,1,,,1,585.9
15304,3,1,,,1,568.6
15305,8,3,,,1,546.4
15306,12,2,1.0,,1,477.1
15307,3,1,1.0,SC,0,
15308,4,0,1.0,PI,0,
15309,4,2,1.0,,0,
15310,11,3,1.0,,1,374.4
15311,4,3,1.0,,1,393.1
15312,8,3,1.0,,0,
15313,3,2,1.0,,1,389.6
15314,3,1,,,1,829.6
15315,13,2,,,1,459.2
15316,4,1,,,1,478.6
15317,6,1,1.0,,1,596.4
15318,7,2,1.0,,1,576.9
15319,3,0,1.0,MA,1,403.0
15320,5,2,1.0,,1,396.7
15321,4,1,1.0,,1,757.2
15322,3,1,,,1,430.9
15323,2,3,1.0,AP,1,419.4
15324,4,1,1.0,,1,384.4
15325,2,3,1.0,,1,564.4
15326,2,1,1.0,SP,1,438.3
15327,3,1,1.0,PR,1,674.9
15328,3,3,1.0,,1,527.8
15329,12,3,1.0,,1,566.7
15330,3,3,1.0,CE,1,478.2
15331,8,3,1.0,,1,660.1
15332,6,3,1.0,,1,433.5
15333,4,1,,,0,
15334,11,3,1.0,,1,409.1
15335,2,1,1.0,SP,1,678.9
15336,3,3,,,1,476.1
15337,5,1,1.0,,1,396.9
15338,9,3,1.0,,0,
15339,6,3,1.0,,1,543.6
15340,3,1,,,1,418.4
15341,2,3,1.0,CE,1,664.4
15342,6,1,,,1,557.9
15343,12,1,1.0,,1,590.7
15344,4,3,1.0,PR,1,581.7
15345,11,3,1.0,,0,
15346,12,3,,,1,392.8
15347,14,3,,,1,404.1
15348,4,1,1.0,CE,1,476.2
15349,8,3,1.0,,1,505.5
15350,11,3,1.0,,1,604.9
15351,5,1,,,1,460.3
15352,11,1,1.0,,0,
15353,6,1,1.0,,1,508.4
15354,11,3,1.0,,1,396.9
15355,9,3,,,0,
15356,16,2,1.0,,1,426.5
15357,12,3,,,0,
15358,7,2,,,1,452.5
15359,10,2,1.0,,1,407.3
15360,3,2,1.0,CE,1,555.1
15361,11,1,1.0,,1,394.1
15362,4,1,,,1,804.6
15363,2,2,1.0,PE,1,452.2
15364,3,3,1.0,SP,1,404.4
15365,12,1,1.0,,1,594.7
15366,9,1,1.0,,1,426.6
15367,7,3,1.0,,0,
15368,3,1,1.0,,1,642.0
15369,9,1,1.0,,1,555.4
15370,9,3,1.0,,1,460.3
15371,13,3,,,1,411.6
15372,15,1,1.0,,0,
15373,11,3,1.0,,1,597.2
15374,6,4,1.0,,0,
15375,3,1,,,1,689.7
15376,5,4,,,1,465.4
15377,6,1,1.0,,0,
15378,12,3,,,1,449.3
15379,2,1,1.0,SP,1,532.7
15380,14,2,1.0,,0,
15381,7,3,1.0,,0,
15382,7,3,1.0,,0,
15383,11,2,,,0,
15384,2,1,1.0,RO,1,546.5
15385,2,2,1.0,MA,1,533.3
15386,11,1,,,0,
15387,11,3,1.0,,1,403.5
15388,2,1,1.0,SP,1,488.8
15389,15,2,1.0,,0,
15390,5,1,1.0,,1,622.8
15391,2,3,1.0,PR,1,603.7
15392,8,3,1.0,,1,556.3
15393,8,3,,,0,
15394,5,2,,,1,595.2
15395,2,3,1.0,PR,1,399.8
15396,4,3,1.0,,1,624.0
15397,14,3,,,0,
15398,12,1,1.0,,1,650.3
15399,4,3,1.0,,1,504.5
15400,10,1,1.0,,1,424.8
15401,2,1,1.0,SP,0,
15402,11,3,1.0,,0,
15403,6,3,1.0,,1,412.5
15404,3,1,,,1,738.4
15405,11,3,1.0,,0,
15406,7,1,1.0,,1,686.6
15407,8,0,1.0,,1,539.5
15408,3,3,1.0,AM,1,465.9
15409,3,3,1.0,,1,715.0
15410,12,2,1.0,,0,
15411,13,3,,,1,651.8
15412,3,1,1.0,,1,547.5
15413,5,3,1.0,,0,
15414,12,2,,,1,721.8
15415,2,3,,,1,445.7
15416,2,3,,,1,501.5
15417,4,3,,,1,535.7
15418,3,2,,,1,543.0
15419,8,3,,,0,
15420,2,1,1.0,SP,1,663.9
15421,4,2,1.0,,1,385.0
15422,11,3,,,1,453.8
15423,2,1,1.0,,1,630.2
15424,3,3,1.0,BA,1,570.8
15425,2,1,1.0,SP,1,710.3
15426,5,3,,,0,
15427,3,1,,,1,661.4
15428,12,3,1.0,,1,575.5
15429,2,2,1.0,,1,410.1
15430,8,1,1.0,,0,
15431,8,3,2.0,,0,
15432,12,2,1.0,,1,452.2
15433,12,3,1.0,,1,443.2
15434,10,3,1.0,,0,
15435,2,3,1.0,RN,1,677.5
15436,6,3,1.0,,1,436.7
15437,7,3,1.0,,0,
15438,7,1,1.0,,0,
15439,5,3,1.0,,1,553.2
15440,2,3,1.0,CE,1,502.2
15441,11,1,1.0,,0,
15442,5,3,1.0,,1,436.4
15443,11,3,1.0,,1,421.3
15444,9,3,,,0,
15445,12,3,1.0,,1,390.8
15446,16,3,,,1,698.4
15447,5,1,,,1,696.4
15448,5,1,,,1,427.2
15449,14,1,,,0,
15450,11,3,,,1,506.6
15451,13,3,1.0,,1,712.7
15452,3,3,1.0,RS,0,
15453,12,3,1.0,,0,
15454,4,0,,,1,571.0
15455,4,3,1.0,,1,565.7
15456,5,3,1.0,,0,
15457,1,3,,,1,403.6
15458,11,1,,SP,0,
15459,16,3,,,0,
15460,12,3,1.0,,1,405.8
15461,7,2,1.0,,0,
15462,4,3,1.0,PA,1,391.9
15463,6,1,1.0,,1,397.2
15464,15,3,1.0,,1,397.3
15465,3,1,1.0,RJ,1,759.0
15466,7,2,,,1,445.4
15467,13,1,,MG,1,437.7
15468,4,2,1.0,SP,1,568.1
15469,4,1,,,1,536.4
15470,7,1,1.0,,0,
15471,12,1,,,0,
15472,2,3,1.0,SP,1,584.5
15473,2,1,1.0,SP,1,512.7
15474,2,1,1.0,SP,1,480.3
15475,9,2,1.0,,0,
15476,12,3,1.0,,0,
15477,8,3,1.0,,0,
15478,3,3,,,1,531.4
15479,2,1,1.0,CE,1,461.6
15480,7,1,1.0,,0,
15481,6,2,1.0,,0,
15482,12,3,1.0,,1,514.3
15483,6,1,,,1,598.3
15484,5,3,,,0,
15485,12,0,1.0,,1,533.1
15486,2,3,,,0,
15487,6,3,1.0,,1,727.5
15488,3,3,1.0,RN,1,687.5
15489,2,1,1.0,RS,1,711.8
15490,11,3,,,0,
15491,1,3,1.0,PA,1,477.6
15492,7,1,,,1,402.9
15493,1,3,,,1,641.0
15494,3,3,1.0,MT,1,428.3
15495,11,1,1.0,,1,601.6
15496,2,0,1.0,SP,1,511.1
15497,7,1,1.0,,1,472.6
15498,7,1,,,1,680.0
15499,10,1,1.0,,0,
15500,6,3,1.0,,1,615.6
15501,3,3,1.0,,0,
15502,6,3,1.0,,1,460.8
15503,3,3,1.0,,1,491.2
15504,11,2,1.0,,1,644.7
15505,10,1,1.0,,1,407.7
15506,2,1,1.0,SP,1,493.5
15507,3,3,1.0,,0,
15508,11,1,1.0,,0,
15509,1,3,,,1,405.8
15510,14,3,1.0,,1,696.5
15511,15,2,1.0,,1,504.2
15512,13,3,1.0,,1,458.8
15513,12,3,1.0,,1,678.6
15514,4,3,1.0,,1,448.4
15515,2,2,1.0,DF,1,526.4
15516,11,3,,,1,487.8
15517,5,1,1.0,,1,435.3
15518,2,3,,,1,578.1
15519,18,3,,,0,
15520,10,3,,,1,738.3
15521,2,3,1.0,SP,1,424.0
15522,13,3,,,1,426.9
15523,8,1,1.0,,1,572.4
15524,12,3,1.0,,1,630.9
15525,3,3,1.0,,1,402.5
15526,4,2,1.0,,1,469.8
15527,12,1,1.0,,0,
15528,2,2,,,1,397.2
15529,6,3,1.0,,1,422.7
15530,2,1,1.0,RJ,1,564.3
15531,3,1,1.0,SP,1,643.1
15532,3,2,1.0,,1,492.6
15533,12,3,1.0,,1,445.1
15534,11,3,1.0,,1,418.8
15535,9,3,1.0,,1,477.7
15536,3,3,1.0,,0,
15537,4,3,1.0,AL,1,449.7
15538,8,1,,,0,
15539,11,2,1.0,,0,
15540,12,3,1.0,,0,
15541,6,1,1.0,,1,860.5
15542,3,1,1.0,,1,712.1
15543,15,1,,,1,513.0
15544,4,3,1.0,,1,503.0
15545,3,3,1.0,,1,686.3
15546,3,3,1.0,,1,380.8
15547,6,1,1.0,,1,584.4
15548,2,3,1.0,,1,397.0
15549,5,2,1.0,,1,382.1
15550,6,3,,,0,
15551,6,1,1.0,,0,
15552,4,1,1.0,,1,689.6
15553,5,3,,,1,395.7
15554,2,1,1.0,SP,1,461.3
15555,9,3,1.0,,0,
15556,3,0,1.0,DF,1,734.7
15557,5,3,1.0,,1,515.4
15558,11,3,1.0,,0,
15559,4,3,1.0,,1,460.0
15560,11,3,1.0,,1,508.5
15561,2,1,1.0,MG,1,584.5
15562,2,1,1.0,SP,1,699.7
15563,3,1,1.0,MA,1,649.6
15564,14,3,1.0,,1,399.1
15565,4,1,1.0,,1,402.1
15566,13,3,1.0,,1,406.2
15567,9,2,1.0,,0,
15568,7,1,,,1,634.2
15569,14,3,,,1,374.6
15570,11,4,,,0,
15571,6,1,,,1,610.3
15572,12,1,1.0,,1,379.5
15573,11,3,1.0,,1,418.4
15574,3,1,1.0,SC,1,687.7
15575,5,1,1.0,,1,403.1
15576,3,3,1.0,,1,603.6
