,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
5422,5,3,,,0,
5423,4,3,,,1,483.9
5424,4,5,1.0,,1,471.0
5425,7,1,,,1,569.9
5426,5,3,,,0,
5427,5,1,,,1,364.6
5428,4,3,1.0,,1,351.4
5429,2,3,,,1,649.8
5430,16,3,,,0,
5431,3,3,1.0,CE,1,498.0
5432,2,3,1.0,CE,1,430.6
5433,7,2,,,0,
5434,12,2,,,0,
5435,4,3,,,1,419.0
5436,3,1,,,1,630.4
5437,4,3,,,0,
5438,13,3,,,1,435.2
5439,4,2,,,1,507.8
5440,4,3,,,0,
5441,5,1,,MG,1,443.5
5442,5,3,,,0,
5443,7,1,,,1,532.4
5444,4,1,,,1,388.9
5445,10,1,,,0,
5446,3,1,,,1,381.3
5447,2,3,1.0,,0,
5448,2,2,1.0,PE,0,
5449,4,1,,,0,
5450,2,4,1.0,GO,1,516.1
5451,3,3,,,1,707.0
5452,2,3,1.0,,1,392.2
5453,2,3,1.0,,1,402.2
5454,11,2,,,0,
5455,11,3,,,1,467.8
5456,3,1,,,1,757.8
5457,3,3,1.0,,1,414.9
5458,6,3,,,1,518.9
5459,3,1,1.0,MT,1,513.4
5460,4,1,,,1,928.7
5461,11,3,,,1,462.4
5462,3,1,1.0,,1,778.1
5463,12,1,,,1,596.2
5464,14,1,,,1,455.6
5465,4,3,,,0,
5466,5,3,,,0,
5467,3,3,,,0,
5468,5,3,,,1,353.4
5469,11,2,,,1,410.8
5470,9,3,,,1,648.6
5471,3,1,1.0,MG,0,
5472,3,2,,,1,564.3
5473,2,1,1.0,GO,1,450.9
5474,2,3,1.0,,1,531.5
5475,2,3,1.0,,0,
5476,12,3,,,0,
5477,4,3,,,0,
5478,2,2,1.0,RJ,1,527.9
5479,3,3,1.0,,0,
5480,11,3,,,0,
5481,13,3,,,0,
5482,3,3,1.0,,1,440.3
5483,6,3,,,0,
5484,5,1,,,1,481.7
5485,6,3,,,0,
5486,12,1,,,0,
5487,4,2,,,1,657.4
5488,3,1,,,1,500.7
5489,11,3,,,0,
5490,2,3,1.0,GO,1,426.4
5491,13,1,,,0,
5492,6,3,,,0,
5493,10,5,,,1,418.8
5494,13,3,,,0,
5495,5,3,,,1,509.8
5496,4,1,,,0,
5497,2,4,1.0,,0,
5498,13,3,,,1,426.8
5499,12,3,,,1,563.4
5500,3,3,,,0,
5501,2,3,,,1,615.3
5502,5,2,,,0,
5503,11,3,,,1,461.5
5504,3,3,,,0,
5505,3,1,,,1,560.2
5506,5,3,,,1,347.7
5507,6,1,,,1,577.5
5508,3,3,2.0,,1,588.3
5509,4,1,,,1,390.6
5510,3,3,1.0,,1,449.0
5511,3,3,,,0,
5512,11,3,,,0,
5513,2,2,1.0,SP,1,443.1
5514,3,1,1.0,ES,1,556.0
5515,5,1,1.0,SP,1,490.4
5516,9,3,,,0,
5517,2,3,1.0,CE,1,398.6
5518,11,3,,,1,364.3
5519,4,3,,,1,688.7
5520,4,2,,,0,
5521,13,3,,,0,
5522,5,3,,,1,608.1
5523,5,2,,,1,502.0
5524,2,3,1.0,,1,484.2
5525,2,3,1.0,MG,1,655.8
5526,4,1,,,0,
5527,2,3,1.0,,0,
5528,3,3,1.0,PA,1,620.3
5529,2,1,1.0,PR,1,602.8
5530,9,2,,,1,396.6
5531,4,1,,,1,465.2
5532,3,3,1.0,,0,
5533,3,3,,,0,
5534,2,1,,,1,597.1
5535,4,3,,,1,522.0
5536,3,3,,,1,569.1
5537,4,3,1.0,,0,
5538,4,1,,,1,556.1
5539,3,3,,,1,379.7
5540,3,1,,,1,720.5
5541,9,1,,,1,376.0
5542,2,3,1.0,,1,602.5
5543,3,1,1.0,RS,0,
5544,5,2,,,1,464.3
5545,2,3,,,1,632.1
5546,3,3,1.0,,0,
5547,2,5,1.0,,1,647.8
5548,3,3,1.0,AL,1,426.0
5549,10,3,,,0,
5550,3,3,1.0,,1,370.4
5551,6,3,,,1,608.4
5552,4,3,,,1,621.5
5553,2,3,1.0,PE,1,575.2
5554,8,1,,,1,668.1
5555,11,3,,,0,
5556,8,3,,,1,556.6
5557,4,2,1.0,AM,1,423.7
5558,4,3,,,0,
5559,6,3,,,1,568.0
5560,3,1,1.0,PA,1,565.4
5561,12,3,,,1,737.5
5562,6,2,,,1,556.1
5563,12,3,,,0,
5564,11,1,,,0,
5565,3,1,1.0,GO,1,635.2
5566,2,1,1.0,GO,1,649.1
5567,3,2,,,0,
5568,2,1,1.0,SP,1,617.0
5569,2,0,1.0,,1,595.2
5570,2,1,1.0,,1,467.5
5571,2,3,1.0,,1,480.2
5572,3,0,1.0,,0,
5573,2,1,1.0,RJ,1,669.4
5574,2,3,,,1,391.0
5575,3,1,,,1,624.1
5576,3,1,1.0,,0,
5577,11,2,,,0,
5578,6,1,1.0,,0,
5579,4,4,1.0,PA,1,404.6
5580,12,3,,,0,
5581,4,3,,,1,411.3
5582,3,0,,,0,
5583,3,2,,,0,
5584,2,1,1.0,SP,0,
5585,9,3,,,1,355.0
5586,13,3,,,1,611.2
5587,5,1,,,1,336.7
5588,4,1,,,1,571.5
5589,9,1,,,0,
5590,5,3,,,1,486.8
5591,15,1,,,1,327.1
5592,6,3,,,0,
5593,3,3,1.0,,1,473.3
5594,8,2,,,0,
5595,2,1,1.0,SP,0,
5596,11,3,,,0,
5597,4,1,,,0,
5598,3,3,,,1,614.9
5599,7,3,,,1,468.5
5600,12,3,,,0,
5601,12,0,,,0,
5602,3,3,,,1,653.5
5603,11,3,,,1,524.2
5604,12,4,,,0,
5605,2,1,1.0,RJ,0,
5606,3,3,,,1,615.2
5607,4,1,1.0,RS,0,
5608,2,4,1.0,MG,0,
5609,10,2,,,1,408.6
5610,3,1,1.0,,0,
5611,2,3,1.0,,1,715.4
5612,6,3,,,1,419.9
5613,6,3,,,1,586.8
5614,11,1,,,1,422.5
5615,11,1,,,1,644.2
5616,3,1,1.0,,0,
5617,4,3,,,1,919.1
5618,3,1,,,1,631.3
5619,4,3,1.0,CE,1,572.6
5620,2,4,1.0,SP,1,684.1
5621,3,1,1.0,SC,1,584.0
5622,7,3,,,1,366.2
5623,4,3,,,0,
5624,13,3,,,0,
5625,3,3,1.0,,1,436.9
5626,2,1,1.0,,1,384.1
5627,6,3,,,1,406.1
5628,11,3,,,1,650.0
5629,2,1,1.0,SP,1,563.2
5630,13,3,,,0,
5631,5,1,,,1,554.4
5632,5,1,,,1,508.6
5633,1,2,,,0,
5634,12,3,,,1,368.0
5635,2,5,1.0,PE,1,703.3
5636,12,1,,,1,360.4
5637,8,3,,,0,
5638,3,3,1.0,,1,359.1
5639,2,3,1.0,,1,521.5
5640,5,3,,,0,
5641,9,3,,,0,
5642,3,1,1.0,RJ,0,
5643,4,1,,,1,575.8
5644,3,3,1.0,PA,1,432.9
5645,1,3,,,1,495.5
5646,6,2,,,1,370.1
5647,4,1,1.0,SC,1,579.2
5648,11,3,,,0,
5649,11,2,,,1,602.4
5650,13,3,,,0,
5651,6,1,,,1,659.4
5652,3,4,1.0,,1,422.7
5653,5,1,,,1,692.2
5654,15,1,,,0,
5655,3,1,,,1,462.1
5656,5,3,,,0,
5657,9,3,,,0,
5658,3,3,1.0,,1,551.1
5659,12,2,,,1,470.1
5660,11,3,,,0,
5661,2,3,1.0,,1,457.7
5662,2,1,1.0,,1,629.4
5663,9,2,,,0,
5664,12,3,,,0,
5665,5,1,,,1,723.5
5666,5,3,,,1,551.9
5667,3,3,,,1,437.6
5668,4,3,1.0,PB,0,
5669,5,3,,,1,465.6
5670,5,3,,PB,1,537.4
5671,4,1,,,0,
5672,10,3,,,1,368.4
5673,2,3,1.0,SP,1,417.1
5674,7,3,,,1,467.1
5675,4,2,,,1,633.3
5676,4,3,,,1,674.3
5677,14,3,,,0,
5678,3,3,,,0,
5679,3,1,,,1,755.4
5680,5,2,,,0,
5681,2,4,1.0,MA,0,
5682,7,3,,,1,441.7
5683,5,1,,,0,
5684,15,1,,,0,
5685,2,3,1.0,,1,626.8
5686,3,5,1.0,PI,0,
5687,2,1,,MG,1,403.1
5688,4,2,,,1,547.5
5689,5,3,,,1,558.0
5690,3,3,1.0,PB,1,563.7
5691,12,1,,,1,621.3
5692,17,3,,,0,
5693,4,4,,,1,425.8
5694,3,1,,,0,
5695,3,3,,,0,
5696,12,3,,,0,
5697,3,1,,,1,630.1
5698,14,3,,,1,406.8
5699,4,1,1.0,SP,0,
5700,10,1,,,0,
5701,3,0,,,0,
5702,13,3,,,0,
5703,5,3,,,1,372.0
5704,2,3,,,1,612.0
5705,4,3,,,1,687.2
5706,1,3,1.0,PI,1,354.1
5707,3,4,1.0,MA,0,
5708,11,1,,,0,
5709,15,3,,,1,507.7
5710,1,3,,,1,639.0
5711,3,3,1.0,RS,1,766.1
5712,7,3,,,1,417.1
5713,11,1,,,1,376.7
5714,3,2,1.0,,0,
5715,2,3,1.0,MG,1,400.4
5716,9,1,,,0,
5717,8,3,,,0,
5718,13,1,,,0,
5719,3,1,1.0,,1,606.5
5720,3,1,,,1,636.0
5721,7,2,,,1,496.0
5722,9,3,,,0,
5723,1,2,,,1,572.9
5724,3,2,,,1,403.4
5725,3,3,,,1,648.2
5726,5,4,,,1,604.5
5727,3,1,,,0,
5728,2,1,1.0,,0,
5729,7,3,,,0,
5730,14,1,,,0,
5731,6,3,,,0,
5732,4,1,,,1,840.3
5733,2,1,1.0,,1,580.5
5734,6,1,,,1,438.3
5735,7,2,,,1,433.3
5736,4,1,,,0,
5737,7,3,,,0,
5738,4,3,,,1,441.0
5739,3,3,1.0,,1,438.6
5740,9,2,,,0,
5741,5,2,,,0,
5742,3,4,1.0,,1,415.3
5743,4,3,1.0,RJ,0,
5744,3,1,1.0,RS,1,670.5
5745,2,1,1.0,,1,544.6
5746,8,1,,,1,467.2
5747,3,1,2.0,RN,1,640.1
5748,3,1,,,1,592.6
5749,3,3,1.0,PI,1,392.5
5750,13,3,,,1,571.8
5751,12,3,,,0,
5752,11,2,,,0,
5753,4,3,,,1,482.7
5754,3,4,,,1,433.9
5755,14,3,,,1,486.8
5756,2,1,1.0,MG,1,709.9
5757,9,1,,,1,718.6
5758,2,3,1.0,,1,438.3
5759,3,1,1.0,,1,486.7
5760,15,3,,,0,
5761,2,3,1.0,CE,1,652.4
5762,2,2,1.0,,0,
5763,10,2,,,1,358.8
5764,15,1,,,1,432.8
5765,7,2,,,0,
5766,8,3,,,0,
5767,2,3,1.0,,1,601.7
5768,3,3,1.0,PB,0,
5769,2,3,1.0,CE,0,
5770,4,3,,,1,511.0
5771,3,3,,,0,
5772,4,3,,,0,
5773,2,2,1.0,BA,0,
5774,3,1,1.0,SP,1,638.3
5775,8,3,,,1,377.7
5776,6,1,,,0,
5777,6,1,,,0,
5778,1,1,1.0,MA,1,556.3
5779,2,3,1.0,DF,1,526.5
5780,2,3,1.0,,1,559.8
5781,2,1,1.0,SP,1,461.6
5782,4,3,,,1,603.9
5783,14,1,,,0,
5784,4,3,,,1,352.6
5785,6,1,,,1,464.5
5786,3,1,1.0,,1,443.7
5787,2,1,1.0,,1,531.5
5788,14,2,,,0,
5789,2,3,,,1,674.2
5790,12,3,,,1,613.7
5791,5,2,,,0,
5792,4,1,1.0,RJ,0,
5793,3,3,,,1,436.5
5794,3,3,,,1,393.7
5795,9,3,,,1,472.5
5796,10,3,,,1,349.0
5797,7,3,,,1,440.9
5798,5,3,,,0,
5799,4,2,,,0,
5800,3,3,,,1,478.0
5801,2,1,1.0,PE,1,476.2
5802,3,2,1.0,,0,
5803,2,1,1.0,,1,668.8
5804,7,3,,,1,404.2
5805,2,2,1.0,,1,381.7
5806,2,3,1.0,,1,522.7
5807,12,2,,,0,
5808,3,3,1.0,,0,
5809,12,1,,,1,397.9
5810,3,1,,,1,492.9
5811,4,1,,,1,567.1
5812,3,1,1.0,RJ,1,556.5
5813,1,1,,,1,525.1
5814,11,3,,,0,
5815,2,3,1.0,BA,1,587.5
5816,7,1,,,1,696.7
5817,2,3,1.0,,1,541.5
5818,6,3,,,0,
5819,3,3,,,1,562.6
5820,4,1,,,1,538.7
5821,5,3,,,1,579.4
5822,2,1,,,0,
5823,2,3,1.0,SP,1,518.6
5824,1,1,,,1,407.8
5825,4,1,,,1,785.3
5826,1,2,,,1,595.7
5827,6,3,,,1,444.8
5828,2,3,1.0,,1,615.9
5829,4,1,,,1,404.0
5830,4,3,,,0,
5831,6,1,,,0,
5832,6,1,,,1,770.5
5833,12,1,,,1,361.7
5834,3,3,,,1,656.1
5835,6,3,,,1,699.9
5836,4,3,,,0,
5837,5,1,,,0,
5838,3,3,,,0,
5839,17,3,,,1,527.2
5840,3,1,1.0,,1,359.9
5841,4,1,1.0,MG,1,882.1
5842,5,2,,,1,433.7
5843,5,1,,,1,460.4
5844,2,3,1.0,,1,597.8
5845,2,1,1.0,SP,1,736.5
5846,5,3,,,1,508.6
5847,12,3,,,0,
5848,4,2,,,1,477.4
5849,2,1,,,1,615.5
5850,12,3,,,1,383.2
5851,14,3,,,0,
5852,6,2,,,1,527.8
5853,7,3,,,1,567.6
5854,9,3,,,0,
5855,6,3,,,1,406.8
5856,2,3,1.0,,1,587.9
5857,2,1,1.0,MG,1,517.5
5858,7,3,,,1,440.8
5859,2,1,1.0,,1,556.2
5860,15,3,,,0,
5861,13,2,,,0,
5862,4,3,1.0,PI,0,
5863,3,2,1.0,,1,429.7
5864,2,1,1.0,RS,1,425.6
5865,10,3,,,0,
5866,7,3,,,0,
5867,3,3,1.0,,0,
5868,4,2,,,1,387.8
5869,2,2,1.0,,1,341.3
5870,1,3,1.0,MA,1,586.2
5871,8,3,,,1,361.7
5872,4,3,,,0,
5873,12,3,,,1,647.4
5874,2,3,1.0,PB,1,565.0
5875,1,3,,,0,
5876,2,1,1.0,SP,1,717.0
5877,12,3,,,1,597.8
5878,12,4,,,0,
5879,2,2,1.0,MG,0,
5880,3,1,1.0,RS,1,582.3
5881,2,1,1.0,PI,1,582.1
5882,1,2,,,0,
5883,3,0,1.0,SP,0,
5884,12,3,,,1,403.4
5885,3,3,1.0,,1,402.1
5886,4,1,1.0,,0,
5887,3,1,1.0,,1,491.7
5888,4,3,,,1,470.4
5889,4,3,,,1,411.4
5890,2,1,1.0,SP,0,
5891,9,3,,,0,
5892,7,3,,,0,
5893,3,3,,,1,518.3
5894,14,2,,,1,411.6
5895,6,1,,,0,
5896,6,3,,,1,471.3
5897,11,3,,,1,590.8
5898,3,5,,,1,590.5
5899,5,1,,,1,610.9
5900,3,5,,,1,434.8
5901,12,1,,,0,
5902,8,1,,,0,
5903,12,1,,,0,
5904,13,0,,,0,
5905,4,3,,,0,
5906,2,1,1.0,PR,1,435.2
5907,6,2,,,1,442.6
5908,7,2,,,0,
5909,6,1,,,1,415.0
5910,3,3,1.0,SE,0,
5911,3,3,,,1,699.7
5912,3,3,1.0,,1,569.2
5913,11,3,,,1,383.1
5914,12,3,,,1,333.8
5915,3,3,,,0,
5916,7,1,,,1,431.3
5917,4,3,,,1,444.4
5918,5,2,,,0,
5919,9,1,,,1,541.6
5920,4,2,,,1,635.9
5921,3,1,,,1,641.9
5922,4,3,1.0,SC,0,
5923,5,3,,,1,459.0
5924,6,3,,,0,
5925,5,3,,,0,
5926,2,1,,,0,
5927,3,2,,,1,540.2
5928,3,2,,,1,505.6
5929,4,3,1.0,PE,1,506.2
5930,4,1,,,1,682.6
5931,1,3,,,0,
5932,6,1,,,1,499.4
5933,11,1,,,0,
5934,3,1,1.0,,1,531.9
5935,9,1,,,1,379.4
5936,4,3,,,1,801.9
5937,4,1,,,0,
5938,3,3,1.0,PA,1,506.5
5939,11,1,,,0,
5940,2,3,1.0,SP,1,610.9
5941,13,1,,,1,366.3
5942,3,3,1.0,,0,
5943,2,3,1.0,MA,1,593.2
5944,3,3,,,0,
5945,7,3,,,0,
5946,2,1,1.0,PR,1,543.7
5947,2,3,1.0,BA,1,634.4
5948,2,1,,,1,444.0
5949,11,3,,,0,
5950,12,3,,,1,526.0
5951,3,3,1.0,RJ,1,716.3
5952,4,2,,,1,380.2
5953,3,1,,,1,623.6
5954,8,3,,,0,
5955,2,1,,,0,
5956,12,3,,,1,412.2
5957,13,1,,,0,
5958,2,1,1.0,SP,1,678.4
5959,2,2,1.0,,1,413.0
5960,5,1,,,1,440.5
5961,4,3,,,0,
5962,3,3,,,1,511.0
5963,9,3,,,1,383.7
5964,13,2,,,1,634.5
5965,6,1,,,1,619.4
5966,4,3,,,1,553.4
5967,8,2,,,0,
5968,14,1,,,1,362.6
5969,5,1,,,0,
5970,2,2,1.0,,1,382.7
5971,12,3,,,0,
5972,7,1,,,1,822.8
5973,3,3,,,1,620.4
5974,3,1,1.0,SP,1,414.3
5975,13,1,,,1,368.9
5976,2,3,,,1,347.6
5977,3,3,1.0,,1,344.3
5978,2,1,1.0,,1,612.5
5979,5,3,,,1,407.7
5980,2,3,1.0,,1,649.9
5981,3,3,1.0,PE,1,643.4
5982,2,2,1.0,,1,359.4
5983,3,3,1.0,,1,490.5
5984,9,2,,,0,
5985,2,3,1.0,,1,481.9
5986,3,3,1.0,,1,458.4
5987,13,3,,,1,632.3
5988,2,2,1.0,,0,
5989,11,3,,,0,
5990,3,3,1.0,,1,387.6
5991,11,3,,,0,
5992,4,1,1.0,RN,1,701.5
5993,2,1,1.0,SP,1,428.9
5994,2,1,1.0,SP,1,662.5
5995,4,2,,,0,
5996,3,1,,,0,
5997,2,1,1.0,MA,1,573.4
5998,2,1,1.0,,1,656.9
5999,2,3,,,1,350.8
6000,9,3,,,0,
6001,4,1,1.0,ES,1,521.5
6002,10,3,,,1,387.5
6003,10,0,,,0,
6004,4,2,,,1,708.9
6005,6,3,,,0,
6006,7,3,,,0,
6007,4,3,,,0,
6008,11,3,,,0,
6009,3,1,1.0,RO,1,632.8
6010,11,3,,,0,
6011,2,3,,,1,416.1
6012,12,5,,,1,401.2
6013,4,1,,,0,
6014,5,2,,,1,424.4
6015,2,1,1.0,,0,
6016,12,3,,,0,
6017,4,3,,,1,646.9
6018,13,3,,,0,
6019,3,3,1.0,PB,0,
6020,11,3,,,1,563.8
6021,13,2,,,1,387.4
6022,5,2,,,0,
6023,2,3,1.0,PI,1,764.5
6024,3,3,1.0,,1,439.8
6025,8,4,,,1,434.7
6026,7,1,,,0,
6027,3,2,,,1,390.3
6028,10,4,,,0,
6029,2,1,1.0,,1,418.0
6030,4,1,1.0,SP,1,693.8
6031,5,2,,,1,473.2
6032,7,3,,,1,620.2
6033,1,1,,,0,
6034,8,3,,,0,
6035,2,3,1.0,PE,1,541.2
6036,4,3,,,1,475.7
6037,4,3,,,1,553.8
6038,3,3,1.0,PE,0,
6039,2,3,,,1,464.7
6040,2,3,1.0,,1,505.4
6041,2,3,1.0,PI,1,343.4
6042,11,1,,,0,
6043,14,3,,,0,
6044,8,3,,,1,599.4
6045,11,0,,,0,
6046,3,3,,,1,802.4
6047,2,3,1.0,,0,
6048,11,2,,,1,493.2
6049,4,1,,,1,334.9
6050,2,3,1.0,,1,836.8
6051,6,1,,,1,372.3
6052,3,2,1.0,RJ,1,449.6
6053,2,1,1.0,,1,424.9
6054,14,1,,,1,420.2
6055,12,2,,,1,745.2
6056,3,3,1.0,MG,0,
6057,5,0,,,0,
6058,3,1,,,1,418.0
6059,3,2,,,1,534.1
6060,11,3,,,1,484.3
6061,11,3,,,1,455.6
6062,11,3,,,1,598.4
6063,6,5,,,1,415.0
6064,7,1,,,1,726.9
6065,4,1,,,1,432.6
6066,5,1,,,1,697.0
6067,3,2,,,1,518.3
6068,9,3,,,0,
6069,8,1,,,1,553.9
6070,4,1,,,1,389.1
6071,11,1,,,1,403.4
6072,2,3,1.0,SP,1,620.0
6073,3,3,1.0,,1,587.0
6074,3,1,,,1,450.8
6075,8,3,,,0,
6076,13,3,,,1,351.2
6077,3,3,1.0,,1,435.7
6078,13,0,,,1,391.7
6079,9,5,,,1,610.8
6080,2,1,1.0,SP,1,578.5
6081,2,3,1.0,,1,628.7
6082,9,3,,,1,554.5
6083,2,3,1.0,RS,1,519.2
6084,2,1,,,0,
6085,11,1,,,0,
6086,3,3,,,1,520.2
6087,3,0,1.0,,1,612.6
6088,6,3,,,0,
6089,2,3,1.0,GO,1,528.5
6090,5,3,,,0,
6091,6,3,,,1,807.4
6092,12,3,,,0,
6093,10,3,,,1,470.3
6094,4,3,1.0,CE,0,
6095,3,1,1.0,,1,544.5
6096,9,3,,,0,
6097,10,3,,,1,378.1
6098,7,3,,,0,
6099,13,1,,,0,
6100,3,3,1.0,,1,453.0
6101,9,2,,,1,468.5
6102,3,1,1.0,,1,429.2
6103,4,3,,,1,441.5
6104,8,2,,,0,
6105,7,1,,,1,491.5
6106,5,3,,,1,605.7
6107,8,3,,,0,
6108,2,1,1.0,SP,1,583.6
6109,2,1,1.0,MG,1,572.8
6110,6,1,,,0,
6111,10,3,,,1,478.6
6112,4,2,1.0,RJ,1,691.0
6113,7,3,,,0,
6114,2,3,1.0,RJ,1,378.1
6115,6,3,,,0,
6116,3,1,1.0,,1,589.7
6117,10,2,,,0,
6118,8,1,,,0,
6119,2,1,1.0,,1,480.6
6120,2,3,1.0,SP,0,
6121,4,3,1.0,AL,1,538.7
6122,14,3,,,0,
6123,3,3,1.0,,1,458.9
6124,3,2,1.0,,1,415.7
6125,3,1,,,1,788.1
6126,4,3,,,1,579.6
6127,7,5,,,1,702.6
6128,5,3,,,0,
6129,2,3,1.0,RJ,0,
6130,2,3,1.0,,1,356.5
6131,3,3,,,1,428.3
6132,3,3,1.0,,0,
6133,6,1,,,1,754.5
6134,4,2,,,0,
6135,2,1,,,1,430.3
6136,3,3,1.0,,0,
6137,4,3,1.0,,1,612.6
6138,1,1,,,1,558.0
6139,5,2,,,1,561.3
6140,3,3,1.0,PB,1,629.2
6141,4,3,,,1,673.0
6142,4,3,,,0,
6143,3,0,1.0,,1,387.4
6144,4,1,,,1,544.8
6145,11,3,,,0,
6146,6,3,,,1,638.8
6147,6,2,,,0,
6148,16,2,,,0,
6149,3,3,1.0,,1,412.4
6150,11,3,,,0,
6151,2,1,1.0,,1,411.4
6152,11,1,,,0,
6153,11,2,,,0,
6154,4,2,,,1,430.6
6155,4,5,,,0,
6156,9,3,,,0,
6157,2,1,1.0,,1,577.9
6158,7,3,,,0,
6159,3,3,1.0,CE,1,746.7
6160,2,1,1.0,,0,
6161,6,4,,,0,
6162,3,3,1.0,BA,1,439.0
6163,4,3,,,0,
6164,6,2,,,0,
6165,3,1,,,1,657.8
6166,3,1,1.0,MT,1,636.3
6167,3,1,,,0,
6168,6,1,,,1,652.5
6169,12,3,,,0,
6170,12,2,,,0,
6171,4,1,1.0,MA,1,548.0
6172,3,2,1.0,RJ,1,571.7
6173,3,3,1.0,,1,363.9
6174,4,3,,,1,641.4
6175,7,2,,,0,
6176,3,3,1.0,RJ,1,377.8
6177,7,2,,,0,
6178,9,3,,,0,
6179,9,3,,,1,388.4
6180,3,1,1.0,,0,
6181,3,3,,,0,
6182,2,1,1.0,SP,1,448.0
6183,6,1,,,0,
6184,3,1,,,1,378.6
6185,8,1,,,1,505.1
6186,4,3,,,0,
6187,4,1,,,0,
6188,2,4,1.0,RJ,1,479.1
6189,6,3,,,1,491.1
6190,3,2,1.0,AL,1,428.6
6191,4,1,,,1,550.5
6192,3,1,1.0,SP,1,619.8
6193,2,3,1.0,CE,1,393.4
6194,10,0,,,0,
6195,4,1,,,1,557.5
6196,2,1,1.0,PB,1,405.0
6197,6,2,,,1,647.3
6198,2,3,1.0,GO,1,548.3
6199,3,1,,,1,464.4
6200,5,1,,,1,626.8
6201,2,1,1.0,TO,1,634.2
6202,6,3,,,0,
6203,3,3,1.0,MT,1,633.2
6204,12,3,,,0,
6205,11,3,,,1,370.7
6206,1,3,,,1,679.1
6207,11,2,,,0,
6208,11,1,,,0,
6209,2,2,1.0,SP,1,644.2
6210,3,3,1.0,SE,1,541.6
6211,3,3,,,0,
6212,5,3,,,1,832.7
6213,10,2,,,0,
6214,4,3,,,1,570.4
6215,11,3,,,1,407.7
6216,4,1,,,1,596.1
6217,2,3,1.0,,1,462.9
6218,11,1,,,1,598.6
6219,11,3,,,0,
6220,3,3,2.0,RJ,1,412.0
6221,3,2,1.0,,1,400.8
6222,2,3,1.0,,1,432.6
6223,7,4,,,0,
6224,6,3,,,1,500.6
6225,3,3,1.0,CE,1,612.2
6226,11,1,,,0,
6227,13,3,,,1,444.7
6228,8,1,,,1,365.4
6229,12,1,,,0,
6230,7,1,,,1,427.5
6231,4,3,,,1,517.8
6232,2,3,,,1,511.9
6233,3,3,1.0,,1,451.3
6234,4,2,1.0,MG,0,
6235,6,3,,,1,391.6
6236,3,4,1.0,GO,0,
6237,2,1,,,1,676.9
6238,11,3,,,1,391.4
6239,3,1,1.0,,1,548.6
6240,2,1,1.0,SP,1,731.1
6241,9,3,,,0,
6242,3,2,1.0,PE,1,421.8
6243,11,2,,,0,
6244,4,3,,,1,404.5
6245,11,3,,,0,
6246,6,3,,,0,
6247,3,3,1.0,,0,
6248,5,4,,,0,
6249,2,2,1.0,PI,1,539.3
6250,6,1,,,1,400.1
6251,13,2,,,1,538.6
6252,6,3,,,1,412.6
6253,3,3,1.0,,1,402.1
6254,2,1,,,1,721.0
6255,4,1,,,0,
6256,8,4,,,0,
6257,3,3,,,1,457.7
6258,3,1,,,1,652.8
6259,11,3,,,1,502.2
6260,3,1,1.0,,1,433.1
6261,13,3,,,1,635.5
6262,3,4,2.0,GO,1,678.6
6263,4,2,,,0,
6264,11,3,,,0,
6265,3,3,,,1,595.2
6266,3,3,1.0,,1,503.1
6267,2,4,1.0,,1,532.7
6268,7,1,,,1,589.3
6269,4,3,,,1,420.9
6270,3,3,1.0,GO,1,548.5
6271,2,1,1.0,RJ,0,
6272,12,3,,,1,407.6
6273,2,1,1.0,SP,1,668.2
6274,8,3,,,0,
6275,3,1,1.0,,1,549.8
6276,3,3,,,0,
6277,2,3,,,1,635.4
6278,15,2,,,0,
6279,2,3,1.0,,1,516.4
6280,3,1,,,0,
6281,3,1,1.0,CE,1,368.7
6282,2,3,1.0,,1,547.1
6283,13,3,,,1,442.7
6284,13,3,,,0,
6285,2,1,1.0,,0,
6286,2,1,1.0,MG,1,365.6
6287,8,3,,,1,648.4
6288,2,2,,,1,459.0
6289,6,3,,,0,
6290,3,1,1.0,,1,354.1
6291,4,3,,,0,
6292,10,2,,,1,558.7
6293,3,3,,,1,539.4
6294,2,3,1.0,,1,461.5
6295,4,3,,,0,
6296,3,3,1.0,,1,603.0
6297,5,3,,,1,583.1
6298,5,1,,,0,
6299,13,1,,,1,579.4
6300,1,3,,,1,519.4
6301,3,3,1.0,PI,0,
6302,11,2,,,1,422.7
6303,5,1,1.0,,0,
6304,4,2,,,0,
6305,4,3,,,0,
6306,4,1,1.0,,1,573.6
6307,1,3,,,1,558.5
6308,3,2,1.0,MG,1,357.8
6309,3,3,1.0,MG,1,647.9
6310,6,1,,,0,
6311,11,1,,,0,
6312,2,3,1.0,PI,0,
6313,2,2,1.0,,0,
6314,3,3,1.0,,1,505.7
6315,2,1,1.0,,1,436.7
6316,8,3,,,1,387.4
6317,3,3,1.0,ES,1,573.5
6318,5,3,,,0,
6319,3,3,1.0,,0,
6320,5,3,,,1,436.6
6321,3,2,1.0,PE,1,406.4
6322,3,1,1.0,SC,1,467.3
6323,3,3,,,1,532.2
6324,12,3,,,0,
6325,5,1,1.0,,0,
6326,13,3,,,1,416.9
6327,6,1,,,0,
6328,4,3,1.0,,1,417.3
6329,13,3,,,0,
6330,2,1,,,1,449.1
6331,4,3,1.0,PE,1,588.2
6332,2,1,1.0,,1,482.0
6333,11,3,,,1,481.3
