,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
10821,2,1,,,1,465.0
10822,9,1,,,1,434.4
10823,6,1,,,1,478.3
10824,6,3,,,0,
10825,11,3,,,1,438.4
10826,3,3,1.0,AM,1,583.2
10827,5,3,,,0,
10828,8,1,,,0,
10829,3,4,,,0,
10830,3,3,1.0,SP,1,546.1
10831,2,3,1.0,SP,1,581.7
10832,3,1,1.0,ES,1,486.0
10833,2,1,1.0,CE,1,738.9
10834,3,3,1.0,PR,1,479.6
10835,2,3,1.0,,1,413.8
10836,4,2,1.0,BA,1,635.7
10837,1,3,1.0,BA,1,648.1
10838,2,3,1.0,PA,1,425.3
10839,11,1,,,0,
10840,1,1,,,1,521.0
10841,3,3,1.0,,1,543.9
10842,5,2,,,1,475.9
10843,2,1,1.0,PE,1,456.5
10844,5,3,,,1,530.3
10845,7,3,,,1,451.9
10846,2,3,1.0,CE,0,
10847,2,3,1.0,GO,1,432.4
10848,11,3,,,0,
10849,3,0,,,0,
10850,4,1,,,1,533.3
10851,1,1,,,1,517.5
10852,3,1,1.0,SC,0,
10853,2,3,1.0,,1,377.8
10854,3,3,1.0,BA,1,581.9
10855,9,2,,,0,
10856,2,1,,,1,602.3
10857,5,1,,,1,525.9
10858,2,3,1.0,CE,1,667.9
10859,2,1,1.0,,1,404.2
10860,14,0,,,1,420.0
10861,5,3,,,1,576.0
10862,5,1,,,1,420.1
10863,4,1,,,1,426.3
10864,1,1,,,1,542.0
10865,12,1,,,0,
10866,3,1,1.0,,1,612.8
10867,3,3,,,1,526.5
10868,10,3,,,1,480.9
10869,3,1,1.0,GO,1,572.4
10870,2,1,1.0,CE,1,418.6
10871,4,3,1.0,BA,1,508.5
10872,2,1,1.0,RS,1,549.8
10873,2,2,1.0,,1,449.8
10874,3,2,,,1,739.2
10875,4,3,1.0,,1,554.8
10876,3,1,1.0,SP,1,639.4
10877,11,1,,,1,451.4
10878,6,3,,,1,523.4
10879,3,2,1.0,PE,1,544.2
10880,3,1,1.0,,1,416.4
10881,3,0,1.0,,0,
10882,5,1,,,1,620.4
10883,14,3,,,0,
10884,13,3,,,0,
10885,3,1,1.0,,0,
10886,7,3,,,0,
10887,2,3,1.0,CE,1,440.0
10888,3,1,1.0,CE,1,686.0
10889,2,3,1.0,PI,1,479.0
10890,2,3,1.0,GO,1,495.3
10891,3,4,,,1,552.0
10892,5,2,,,0,
10893,11,1,,,0,
10894,4,1,,,1,803.1
10895,3,1,1.0,RN,1,442.5
10896,3,3,1.0,BA,1,428.5
10897,3,3,1.0,AL,1,610.8
10898,3,0,1.0,CE,1,536.2
10899,2,3,1.0,,1,490.1
10900,2,3,1.0,,1,385.5
10901,2,1,,,1,581.2
10902,1,1,,,1,420.4
10903,2,1,,,1,695.6
10904,3,1,,,1,659.0
10905,5,1,,,1,523.2
10906,2,3,1.0,CE,1,543.4
10907,2,1,1.0,,1,701.0
10908,3,3,,,1,419.8
10909,4,2,1.0,,0,
10910,3,3,,,0,
10911,1,3,,,1,518.3
10912,4,1,,,1,447.7
10913,2,1,1.0,CE,1,590.2
10914,12,3,,,1,424.1
10915,2,1,1.0,MS,1,701.3
10916,8,2,,,1,601.7
10917,1,3,,,0,
10918,2,3,1.0,MG,1,686.4
10919,3,3,1.0,CE,1,483.4
10920,3,2,1.0,,1,390.1
10921,6,3,,,1,407.5
10922,3,3,1.0,GO,1,456.2
10923,2,2,1.0,,1,609.5
10924,3,1,,,1,606.5
10925,5,3,,,1,369.3
10926,5,3,,,1,524.6
10927,3,2,1.0,,1,709.1
10928,4,1,,,1,660.8
10929,4,3,,,1,426.6
10930,2,3,1.0,SP,1,493.2
10931,3,3,1.0,GO,1,451.2
10932,3,3,1.0,GO,1,667.0
10933,2,3,1.0,CE,0,
10934,12,1,,,1,726.5
10935,3,1,,,1,864.2
10936,5,2,,,1,621.2
10937,11,3,,,1,358.1
10938,2,3,,,1,640.1
10939,2,3,,,1,356.7
10940,2,1,1.0,SP,1,483.5
10941,2,1,1.0,CE,1,705.1
10942,11,1,,,0,
10943,3,3,,,0,
10944,4,3,,,0,
10945,8,2,,,1,435.3
10946,2,1,1.0,RO,1,657.6
10947,5,3,,,1,420.0
10948,2,1,1.0,GO,0,
10949,4,1,,,1,552.3
10950,11,3,,,1,459.2
10951,2,1,1.0,,1,422.3
10952,2,3,1.0,PR,1,484.8
10953,3,3,1.0,PE,1,445.1
10954,2,1,,,1,708.8
10955,13,3,,,0,
10956,2,1,1.0,,1,638.1
10957,2,1,1.0,CE,1,759.1
10958,5,1,,,1,468.9
10959,3,1,1.0,GO,1,669.3
10960,3,1,,,1,573.2
10961,14,3,,,1,424.7
10962,2,3,1.0,CE,1,447.7
10963,5,2,,,1,674.4
10964,11,2,,,1,464.2
10965,14,1,,,0,
10966,12,4,,,0,
10967,7,1,1.0,,1,433.4
10968,11,1,,,0,
10969,2,3,1.0,,1,464.2
10970,14,1,,,0,
10971,7,0,,,0,
10972,3,1,1.0,,1,510.9
10973,6,3,,,1,416.5
10974,8,1,,,1,460.9
10975,2,1,1.0,SC,1,759.9
10976,1,3,,,1,639.1
10977,3,1,1.0,,1,520.5
10978,5,1,,,1,709.3
10979,3,1,1.0,PB,1,451.7
10980,10,2,,,1,504.7
10981,11,1,,,1,703.9
10982,10,1,,,0,
10983,11,1,,,1,700.3
10984,2,3,,,0,
10985,1,2,,,1,434.1
10986,8,1,,,1,753.6
10987,8,1,,,1,567.3
10988,3,3,,,1,465.1
10989,2,3,1.0,SE,1,694.4
10990,11,3,,,0,
10991,2,1,1.0,RS,1,675.6
10992,4,3,,,0,
10993,1,1,,,1,512.9
10994,3,3,1.0,BA,1,457.8
10995,2,1,1.0,BA,1,441.0
10996,3,3,,,1,415.5
10997,7,3,,,1,470.8
10998,3,2,,,1,410.0
10999,4,1,,,1,757.1
11000,3,3,1.0,,1,499.1
11001,3,3,,,1,409.0
11002,3,1,1.0,,1,599.9
11003,2,1,1.0,,1,467.5
11004,9,3,,,1,674.9
11005,3,3,1.0,GO,1,653.0
11006,5,3,,,0,
11007,3,3,1.0,,1,417.2
11008,8,1,,,0,
11009,5,3,,,1,364.7
11010,2,3,1.0,,1,615.4
11011,3,3,1.0,,1,612.0
11012,3,3,1.0,GO,1,375.9
11013,3,1,1.0,SC,1,604.5
11014,5,3,,,1,668.0
11015,2,1,1.0,SP,1,421.1
11016,3,3,1.0,,1,448.0
11017,5,3,,,1,597.1
11018,5,2,,,1,585.9
11019,1,3,,,1,626.1
11020,1,1,,,1,540.1
11021,13,3,,,0,
11022,12,3,,,0,
11023,7,2,,,1,449.2
11024,6,3,,,1,473.4
11025,1,3,,,1,737.4
11026,2,3,,,1,434.4
11027,1,3,,,1,499.7
11028,2,1,1.0,GO,0,
11029,3,1,,,1,653.3
11030,2,3,1.0,,1,494.1
11031,4,3,,,1,442.6
11032,4,3,,,1,585.3
11033,6,1,,,1,689.6
11034,13,3,,,1,599.4
11035,4,3,,,1,638.9
11036,2,2,1.0,SC,1,401.8
11037,1,2,,,1,416.2
11038,3,1,1.0,,0,
11039,2,3,1.0,,1,425.7
11040,1,3,1.0,,1,391.1
11041,3,2,,,0,
11042,2,1,1.0,,1,520.8
11043,5,3,,,0,
11044,12,3,,,1,547.6
11045,4,3,,,0,
11046,3,1,,,0,
11047,13,1,,,0,
11048,3,1,1.0,PI,1,624.5
11049,12,1,,,1,850.5
11050,2,2,1.0,,1,531.7
11051,11,2,,,1,418.8
11052,4,3,,,1,552.9
11053,2,2,1.0,RS,1,645.1
11054,2,1,1.0,SP,1,704.7
11055,6,3,,,1,434.3
11056,3,1,1.0,,1,559.7
11057,2,1,,,1,668.9
11058,5,4,,,0,
11059,5,1,,,1,369.1
11060,4,4,1.0,,1,525.4
11061,1,1,,,0,
11062,11,4,,,0,
11063,3,3,1.0,,1,533.4
11064,3,1,1.0,CE,1,546.8
11065,3,1,1.0,CE,1,622.3
11066,3,3,,,1,494.7
11067,14,3,,,1,593.1
11068,4,1,,,1,422.5
11069,2,3,1.0,,0,
11070,2,3,1.0,,1,482.4
11071,2,3,1.0,PE,1,573.1
11072,7,2,,,1,437.3
11073,4,1,1.0,PR,1,714.5
11074,13,3,,,0,
11075,9,3,,,0,
11076,4,3,1.0,,1,385.4
11077,9,1,,,0,
11078,6,3,,,1,396.1
11079,2,1,,,1,594.8
11080,3,5,,,1,510.4
11081,4,1,,,1,453.9
11082,2,3,1.0,CE,0,
11083,13,3,,,0,
11084,5,5,,,1,598.6
11085,1,3,1.0,BA,1,417.3
11086,5,1,,,1,579.8
11087,3,2,1.0,,1,438.7
11088,12,3,,,1,431.8
11089,3,4,,,1,719.6
11090,11,3,,,1,634.7
11091,3,0,,,1,399.1
11092,11,1,,,0,
11093,2,1,,,1,416.7
11094,5,3,1.0,,1,465.2
11095,7,1,,,0,
11096,3,3,1.0,,1,390.1
11097,3,5,1.0,,1,550.0
11098,6,3,,,1,517.9
11099,3,3,1.0,PB,1,420.8
11100,2,3,1.0,MG,1,647.5
11101,9,3,,,0,
11102,1,3,,,1,681.0
11103,3,2,,,1,388.7
11104,3,3,1.0,,1,428.5
11105,16,1,,,1,387.7
11106,1,1,,,1,525.5
11107,3,1,1.0,RS,1,469.5
11108,4,2,1.0,,0,
11109,2,3,1.0,,1,595.7
11110,1,3,,,1,548.2
11111,13,1,,,0,
11112,2,1,1.0,PA,1,407.7
11113,1,2,,,1,383.3
11114,2,3,1.0,BA,1,588.3
11115,8,1,,,1,674.4
11116,4,3,,,0,
11117,4,2,,,1,387.1
11118,4,3,,,1,633.1
11119,13,3,,,1,418.1
11120,3,3,1.0,,1,449.8
11121,5,3,1.0,CE,0,
11122,3,3,1.0,CE,1,582.5
11123,3,3,,,0,
11124,3,1,1.0,,1,645.2
11125,3,1,,,0,
11126,3,1,1.0,,1,703.1
11127,2,3,1.0,GO,0,
11128,7,3,,,1,442.4
11129,2,1,1.0,,1,590.7
11130,11,3,,,1,585.5
11131,6,1,,,1,639.9
11132,3,3,1.0,PR,1,545.9
11133,8,3,,,0,
11134,1,1,,,1,561.5
11135,3,2,1.0,MT,1,542.4
11136,4,3,,,1,833.4
11137,9,1,,,0,
11138,3,3,,,1,523.3
11139,3,3,1.0,CE,1,440.5
11140,3,2,,,1,727.3
11141,5,1,,,1,431.4
11142,9,1,,,1,652.9
11143,7,3,,,1,414.4
11144,1,1,,,1,738.4
11145,3,5,1.0,,0,
11146,2,3,1.0,,1,550.2
11147,2,3,1.0,,1,428.9
11148,2,2,1.0,GO,1,511.8
11149,2,2,1.0,,1,409.5
11150,2,3,,,1,644.9
11151,4,3,,,0,
11152,5,2,,,0,
11153,3,4,,,1,416.5
11154,2,2,1.0,CE,1,593.2
11155,3,2,1.0,,1,479.9
11156,3,3,1.0,,1,450.0
11157,3,3,1.0,GO,1,507.0
11158,3,3,,,1,660.7
11159,12,3,,,1,552.4
11160,10,3,,,0,
11161,4,4,,,1,751.5
11162,1,1,,,1,431.5
11163,4,3,,,1,689.4
11164,11,3,,PR,1,456.2
11165,7,3,,,1,400.4
11166,11,3,,,1,625.0
11167,2,1,,,1,654.3
11168,4,3,,,1,453.3
11169,4,1,,,1,419.4
11170,4,1,,,1,409.8
11171,6,0,,,0,
11172,3,1,1.0,SC,1,847.5
11173,11,3,,,1,540.2
11174,3,1,1.0,RJ,1,587.6
11175,13,1,,,1,572.1
11176,6,3,,,1,753.8
11177,4,3,,,0,
11178,2,1,1.0,SP,1,636.1
11179,2,1,1.0,SE,1,531.3
11180,5,1,,,1,582.2
11181,9,0,,,0,
11182,3,3,1.0,CE,0,
11183,2,3,1.0,CE,1,465.7
11184,3,2,1.0,,1,513.8
11185,2,1,1.0,SP,0,
11186,3,2,1.0,SP,1,607.0
11187,4,1,,,1,675.3
11188,3,2,1.0,MG,0,
11189,3,3,,,1,565.5
11190,2,1,1.0,,0,
11191,2,3,,,0,
11192,8,1,,,1,659.9
11193,4,1,,,0,
11194,2,3,1.0,,1,459.5
11195,13,2,,,1,621.9
11196,2,3,1.0,,1,580.2
11197,2,3,,,1,625.2
11198,5,3,1.0,ES,0,
11199,6,1,,,1,682.2
11200,2,3,1.0,PA,1,412.9
11201,3,3,1.0,PE,1,546.8
11202,1,1,,,1,525.7
11203,2,1,1.0,RS,1,452.2
11204,2,3,1.0,,1,481.1
11205,12,3,,,0,
11206,3,3,1.0,CE,1,531.4
11207,4,2,2.0,BA,1,475.1
11208,3,3,1.0,,1,571.2
11209,2,3,1.0,MA,1,408.5
11210,5,1,,,1,485.9
11211,6,2,,,0,
11212,10,3,,,1,804.1
11213,13,3,,,1,452.0
11214,6,1,,,0,
11215,6,0,,,1,476.9
11216,4,3,,,1,590.0
11217,2,1,1.0,,0,
11218,11,1,,,1,600.0
11219,3,1,1.0,,0,
11220,4,1,,,1,683.4
11221,10,3,,,1,455.3
11222,11,3,,,1,383.3
11223,5,1,,,1,659.4
11224,3,1,1.0,,1,491.9
11225,4,2,,,0,
11226,3,2,1.0,,1,403.6
11227,4,3,,,0,
11228,7,3,,,1,401.7
11229,2,3,,,1,770.1
11230,15,3,,,0,
11231,5,1,,,1,446.6
11232,2,4,1.0,PR,1,430.5
11233,3,3,1.0,,1,552.7
11234,13,2,,,0,
11235,2,1,1.0,SP,1,673.1
11236,2,3,1.0,CE,0,
11237,4,3,,,1,474.7
11238,1,3,,,1,600.8
11239,8,3,,,1,607.5
11240,4,2,1.0,BA,1,466.9
11241,2,2,1.0,,1,665.8
11242,3,3,1.0,,1,560.3
11243,2,4,1.0,PR,1,788.3
11244,2,1,1.0,PA,1,672.7
11245,4,1,,,1,543.1
11246,2,3,,,1,496.8
11247,6,1,,,0,
11248,10,1,,,0,
11249,3,3,1.0,GO,0,
11250,11,3,,,0,
11251,9,2,,,0,
11252,3,3,1.0,,0,
11253,3,3,1.0,,1,736.4
11254,13,1,,,1,477.8
11255,3,3,1.0,,1,513.0
11256,2,3,,,0,
11257,13,3,,,1,697.8
11258,3,1,1.0,RS,1,639.9
11259,3,1,1.0,,1,493.5
11260,2,1,1.0,,1,456.4
11261,3,2,1.0,BA,1,468.1
11262,9,1,,,1,440.6
11263,5,3,,,0,
11264,7,1,,,1,471.1
11265,3,1,1.0,RS,1,385.7
11266,2,1,1.0,GO,0,
11267,2,3,1.0,GO,1,505.5
11268,2,3,1.0,SP,1,520.8
11269,11,5,,,0,
11270,3,1,,,1,685.1
11271,3,1,1.0,,0,
11272,6,3,,PI,0,
11273,3,3,,,0,
11274,3,3,1.0,,1,600.6
11275,2,3,1.0,BA,1,472.5
11276,2,3,1.0,,1,615.9
11277,3,1,1.0,SP,1,838.4
11278,3,1,1.0,MG,1,713.9
11279,2,1,1.0,SP,1,661.2
11280,16,1,,,0,
11281,3,1,1.0,,1,479.9
11282,3,2,1.0,PE,1,634.2
11283,2,1,1.0,MT,1,427.6
11284,2,0,1.0,SP,1,679.2
11285,2,1,1.0,RN,1,817.8
11286,3,3,,,0,
11287,8,2,,,1,555.2
11288,2,1,1.0,,1,625.0
11289,3,3,1.0,,1,622.8
11290,7,1,,,0,
11291,4,3,1.0,,1,411.2
11292,3,1,,,1,617.2
11293,13,1,,,1,647.5
11294,3,3,1.0,,1,401.0
11295,3,4,,,1,593.3
11296,8,1,,,1,817.4
11297,5,3,,,0,
11298,16,1,,,1,458.3
11299,6,3,,,1,418.7
11300,14,1,,,1,423.3
11301,5,3,,,1,622.3
11302,9,2,,,1,549.0
11303,1,1,,,0,
11304,11,3,,,0,
11305,10,1,,,1,388.9
11306,12,1,,,0,
11307,3,1,1.0,SP,1,389.8
11308,6,2,,,1,652.0
11309,11,3,,,0,
11310,3,3,,,1,685.3
11311,4,3,,,1,410.8
11312,3,3,1.0,CE,1,425.2
11313,11,3,,,1,472.0
11314,2,3,,,1,383.1
11315,2,3,1.0,,1,409.7
11316,2,4,1.0,GO,1,463.5
11317,6,3,,,0,
11318,5,2,,,0,
11319,6,3,,,0,
11320,2,1,1.0,MS,1,473.4
11321,3,1,,,1,788.0
11322,4,3,1.0,PA,1,466.7
11323,3,1,,,1,596.0
11324,11,3,,,1,361.4
11325,12,1,,,1,406.4
11326,12,3,,,0,
11327,2,3,1.0,CE,1,552.8
11328,2,1,1.0,SP,1,715.0
11329,5,1,1.0,GO,1,472.8
11330,3,3,,,1,501.4
11331,3,3,,,1,406.5
11332,3,1,1.0,,1,524.7
11333,2,1,1.0,SP,1,591.4
11334,4,3,1.0,SC,1,557.1
11335,6,3,,,1,412.2
11336,1,1,,,1,489.1
11337,3,2,,,1,465.4
11338,5,2,1.0,RJ,1,695.4
11339,10,2,,,0,
11340,8,1,,,0,
11341,2,1,1.0,PR,1,708.9
11342,6,1,,,0,
11343,6,1,1.0,,1,526.5
11344,3,2,1.0,,1,399.5
11345,11,3,,,1,443.5
11346,7,1,,,1,417.0
11347,11,1,,,1,506.5
11348,3,3,,,1,589.6
11349,4,1,,,0,
11350,15,3,,,1,372.2
11351,2,3,,,1,402.0
11352,6,1,,,1,606.8
11353,3,3,1.0,,0,
11354,3,1,1.0,,1,723.1
11355,4,3,,,1,573.7
11356,2,3,,,1,498.0
11357,7,1,1.0,,0,
11358,4,3,,,0,
11359,3,3,,,0,
11360,1,1,,,1,425.4
11361,2,1,1.0,RS,0,
11362,2,1,1.0,,1,526.4
11363,3,3,1.0,MT,1,428.3
11364,6,3,,,1,428.6
11365,16,1,,,1,443.5
11366,5,3,,,1,501.7
11367,12,1,,,1,625.8
11368,11,1,,,0,
11369,3,1,1.0,MG,1,473.4
11370,3,3,1.0,GO,1,435.7
11371,6,1,,,1,443.1
11372,8,3,,,1,553.5
11373,3,1,,,1,665.0
11374,5,1,,,1,792.3
11375,2,1,1.0,RJ,1,405.1
11376,2,1,,,1,606.1
11377,2,1,1.0,SP,1,624.6
11378,11,1,,,1,573.9
11379,3,4,1.0,,1,665.0
11380,3,1,1.0,RJ,1,785.1
11381,8,0,,,1,365.9
11382,3,3,,,0,
11383,11,3,,,1,446.7
11384,3,3,1.0,RJ,1,499.5
11385,3,3,1.0,,1,474.1
11386,3,1,,,1,457.8
11387,4,2,,,1,545.1
11388,5,1,,,1,473.5
11389,2,1,1.0,SP,0,
11390,6,2,,,1,433.1
11391,3,3,1.0,,1,472.5
11392,11,3,,,1,953.1
11393,4,0,,,1,703.6
11394,2,2,1.0,,1,467.5
11395,4,3,1.0,RN,1,430.8
11396,3,4,1.0,GO,1,562.1
11397,3,1,1.0,RJ,1,497.1
11398,11,1,,,0,
11399,6,1,,,1,457.2
11400,2,1,1.0,,1,555.2
11401,3,3,,,0,
11402,2,2,1.0,SE,1,762.4
11403,4,3,,,1,689.5
11404,5,2,,,1,390.3
11405,2,3,1.0,,0,
11406,8,1,,,0,
11407,6,3,,,1,409.4
11408,7,3,,,0,
11409,3,1,1.0,,1,587.1
11410,3,3,,,1,587.1
11411,6,2,,,1,441.3
11412,6,2,,,1,435.7
11413,6,3,,,1,514.9
11414,2,1,1.0,SP,1,712.4
11415,2,3,1.0,,1,475.8
11416,7,1,,,0,
11417,8,1,,,0,
11418,7,5,,,1,397.8
11419,2,2,,,1,524.5
11420,3,3,1.0,PA,1,539.6
11421,9,1,,,1,491.0
11422,2,3,,,1,411.5
11423,12,3,,,1,446.5
11424,4,3,1.0,RN,0,
11425,2,3,1.0,,1,540.7
11426,11,3,,,1,394.4
11427,2,2,1.0,,1,545.2
11428,1,4,,,0,
11429,2,0,1.0,AL,0,
11430,5,3,,,1,476.6
11431,1,3,,,1,588.9
11432,2,3,1.0,SP,1,453.5
11433,6,1,,,1,589.2
11434,4,1,,,1,812.8
11435,2,3,1.0,,1,448.7
11436,3,3,,,1,654.8
11437,5,1,,,1,473.7
11438,8,4,,,1,447.9
11439,2,3,1.0,CE,1,514.8
11440,2,3,1.0,MA,1,587.8
11441,3,3,1.0,,1,372.2
11442,7,3,,,0,
11443,5,3,1.0,MA,0,
11444,4,3,,,1,734.3
11445,3,1,,,1,484.9
11446,9,3,,,1,558.5
11447,2,3,,,1,366.5
11448,4,3,1.0,,0,
11449,11,3,,,1,393.0
11450,7,3,,,0,
11451,12,1,,,1,777.2
11452,11,1,,,0,
11453,14,3,,,1,414.2
11454,3,3,1.0,GO,1,544.8
11455,7,3,,,1,733.7
11456,3,2,1.0,,0,
11457,5,1,,,1,675.6
11458,3,1,1.0,BA,1,515.4
11459,3,3,,,1,569.9
11460,2,2,1.0,,1,481.3
11461,4,2,,,1,447.4
11462,3,1,1.0,RJ,1,543.6
11463,13,1,,,1,629.4
11464,5,1,,,1,783.8
11465,5,3,1.0,TO,1,507.8
11466,3,3,,,1,461.1
11467,2,3,1.0,PI,0,
11468,3,1,1.0,,1,497.1
11469,3,3,,,1,525.5
11470,2,3,1.0,,1,504.6
11471,5,2,1.0,SC,0,
11472,3,3,1.0,,1,532.6
11473,3,1,1.0,MG,1,821.1
11474,4,3,,,0,
11475,4,3,,,0,
11476,14,3,,,1,375.7
11477,13,3,,,0,
11478,7,1,,,0,
11479,9,3,,,0,
11480,1,3,,,1,521.7
11481,1,1,1.0,MA,1,530.5
11482,2,2,1.0,,0,
11483,9,3,,,1,377.2
11484,5,3,,,0,
11485,9,3,,,0,
11486,13,2,,,1,437.4
11487,3,1,1.0,CE,1,678.4
11488,10,3,,,1,535.0
11489,4,3,,,1,440.1
11490,4,1,1.0,SP,1,497.0
11491,4,3,,,1,427.4
11492,3,1,,,1,766.6
11493,13,3,1.0,,1,399.5
11494,4,2,,,1,474.9
11495,3,2,1.0,GO,1,572.4
11496,2,3,,,1,624.8
11497,12,1,,,1,496.8
11498,13,3,,,1,409.0
11499,2,1,1.0,SP,1,669.6
11500,4,1,,,0,
11501,2,3,1.0,,1,616.0
11502,6,2,,,1,412.3
11503,11,3,,,1,406.6
11504,4,1,,,1,574.1
11505,5,3,,,1,900.3
11506,2,3,1.0,,1,457.2
11507,3,1,1.0,GO,0,
11508,5,1,,,0,
11509,7,3,,,0,
11510,4,3,1.0,CE,0,
11511,11,4,,,1,467.4
11512,15,1,,,1,687.1
11513,2,3,1.0,,1,395.8
11514,3,3,1.0,PE,1,474.8
11515,2,3,1.0,PA,1,692.0
11516,11,4,,,0,
11517,9,1,,,1,459.1
11518,9,3,,,1,517.2
11519,2,3,,,1,422.4
11520,6,2,,,0,
11521,2,3,1.0,TO,1,446.9
11522,11,3,,,0,
11523,2,3,1.0,BA,1,492.7
11524,2,3,1.0,GO,0,
11525,6,4,,,0,
11526,3,3,,,1,427.4
11527,5,3,,,1,359.5
11528,7,2,,,1,737.4
11529,2,3,2.0,,1,516.4
11530,2,3,,,1,383.8
11531,7,3,,,1,401.2
11532,3,3,,,1,399.4
11533,2,3,,,1,370.8
11534,15,3,,,0,
11535,12,3,,,1,427.8
11536,3,1,1.0,,1,720.8
11537,3,3,1.0,SE,1,431.6
11538,9,1,,,1,370.6
11539,3,3,1.0,GO,1,528.4
11540,12,2,,,0,
11541,5,3,,,0,
11542,9,3,,,0,
11543,7,3,,,1,367.6
11544,2,1,1.0,,1,428.5
11545,2,3,,GO,1,381.8
11546,11,3,,,1,554.2
11547,12,3,,,1,471.6
11548,3,1,,,1,643.1
11549,2,1,2.0,,0,
11550,10,2,,,0,
11551,2,3,1.0,,1,583.1
11552,8,5,,,0,
11553,3,3,1.0,,1,390.1
11554,2,1,1.0,,1,644.2
11555,3,1,1.0,SC,1,663.0
11556,3,2,1.0,PB,1,493.7
11557,2,1,1.0,PE,1,766.8
11558,3,1,,,0,
11559,13,3,,,1,452.7
11560,4,2,,,1,484.0
11561,3,3,1.0,,1,423.9
11562,1,1,,,1,411.2
11563,1,3,,,1,478.6
11564,2,5,,,1,502.2
11565,2,1,1.0,PR,1,689.9
11566,5,1,,,0,
11567,2,1,,,1,393.4
11568,5,1,,,0,
11569,1,1,,,1,577.6
11570,4,3,1.0,RN,1,443.2
11571,4,2,1.0,,1,411.6
11572,3,2,1.0,,1,502.2
11573,3,3,,,1,557.2
11574,4,4,1.0,BA,0,
11575,2,3,1.0,RN,1,739.2
11576,2,3,1.0,,1,439.0
11577,7,3,,,0,
11578,6,2,,,0,
11579,3,3,1.0,,1,492.9
11580,8,3,,,1,497.0
11581,13,3,,,0,
11582,2,1,,,1,486.2
11583,5,3,,,1,396.4
11584,5,1,,,1,792.8
11585,4,1,1.0,RN,1,856.6
11586,5,3,,,1,408.4
11587,5,3,1.0,RN,1,583.4
11588,3,2,1.0,PA,1,483.9
11589,2,2,1.0,,0,
11590,11,1,,,0,
11591,4,1,1.0,,0,
11592,1,3,,,1,456.3
11593,5,3,,,1,580.1
11594,1,1,,,1,749.8
11595,11,2,,,1,800.0
11596,9,3,,,1,431.6
11597,2,2,1.0,AL,0,
11598,3,1,,,1,470.0
11599,5,1,,,0,
11600,11,3,,,0,
11601,2,1,1.0,SP,1,596.8
11602,6,1,,,0,
11603,10,1,,,0,
11604,1,4,,,1,471.1
11605,5,3,,,1,637.2
11606,11,1,,,1,742.2
11607,6,1,,,1,769.4
11608,11,3,,,1,452.8
11609,5,3,,,1,421.0
11610,3,1,,,1,499.5
11611,4,3,1.0,BA,0,
11612,2,3,1.0,,1,520.2
11613,1,3,,,1,590.3
11614,6,2,,,1,504.3
11615,2,3,1.0,SE,1,642.9
11616,3,1,1.0,,0,
11617,2,3,,,0,
11618,9,3,,,1,518.1
11619,2,1,,,1,661.9
11620,3,3,1.0,CE,1,725.9
11621,3,1,1.0,SP,1,565.0
11622,3,1,1.0,PE,1,582.1
11623,2,3,1.0,CE,1,496.3
11624,8,3,,,1,418.5
11625,7,3,,,1,666.2
11626,13,3,,,1,431.9
11627,4,2,1.0,,1,476.4
11628,3,3,1.0,DF,1,462.6
11629,6,1,,,1,578.8
11630,3,3,1.0,PI,1,418.6
11631,4,2,,,1,493.6
11632,11,3,,,1,429.6
11633,9,1,,,1,622.5
11634,3,3,,,1,480.4
11635,2,3,1.0,,1,370.2
11636,3,2,,,0,
11637,6,3,,,0,
11638,12,1,1.0,,0,
11639,3,3,1.0,,1,392.0
11640,4,1,,,1,406.0
11641,3,3,1.0,CE,1,389.4
11642,4,4,,,1,442.7
11643,4,3,1.0,PE,1,425.5
11644,2,3,1.0,,1,517.9
11645,4,1,,,1,669.6
11646,3,3,1.0,,1,458.6
11647,3,1,1.0,,1,479.3
11648,2,1,1.0,,1,482.7
11649,8,2,,,1,441.5
11650,1,1,,,1,685.9
11651,3,3,1.0,,1,639.7
11652,9,2,,,1,620.6
11653,3,3,1.0,,0,
11654,2,3,1.0,,1,506.6
11655,4,1,,,1,551.4
11656,4,3,,,1,453.8
11657,2,3,1.0,,1,455.3
11658,4,3,,,1,699.6
11659,4,3,,,1,417.9
11660,14,2,,,0,
11661,3,1,1.0,ES,0,
11662,2,1,1.0,CE,1,720.3
11663,4,1,,,1,703.5
11664,5,3,,,1,475.9
11665,2,2,1.0,,1,418.6
11666,1,3,,,1,480.6
11667,11,2,,,0,
11668,2,1,1.0,CE,0,
11669,4,2,,,1,465.9
11670,3,1,,,1,594.9
11671,2,4,,,1,495.4
11672,3,3,,,1,503.3
11673,4,3,,,0,
11674,6,3,1.0,,1,461.1
11675,3,1,1.0,SC,0,
11676,2,1,1.0,,1,492.2
11677,11,3,,,0,
11678,5,3,,,0,
11679,3,1,1.0,SP,1,532.6
11680,5,3,,,1,410.2
11681,3,3,,,1,424.5
11682,3,3,1.0,SP,0,
11683,3,3,1.0,RJ,1,412.8
11684,6,3,,,1,635.0
11685,5,4,,,1,465.8
11686,3,3,1.0,SC,1,465.9
11687,5,3,,,0,
11688,2,3,1.0,,1,455.8
11689,1,1,,,1,632.2
11690,3,3,1.0,GO,0,
